,Computers available,Departed wait queue,Patrons today,Patrons_waiting 1,Patrons_waiting 10,Patrons_waiting 2,Patrons_waiting 3,Patrons_waiting 4,Patrons_waiting 5,Patrons_waiting 6,Patrons_waiting 7,Patrons_waiting 8,Patrons_waiting 9,Utilization 1,Utilization 10,Utilization 2,Utilization 3,Utilization 4,Utilization 5,Utilization 6,Utilization 7,Utilization 8,Utilization 9,max wait duration,median wait duration,min wait duration,Inventory qty
1831,140,52,533,0,34,0,0,0,0,69,124,86,66,0.17142857142857143,0.9928571428571429,0.21428571428571427,0.25,0.5214285714285715,0.9928571428571429,1.0,0.9928571428571429,1.0,0.9928571428571429,88.0,6.0,0.0,150
1832,139,39,517,0,73,0,0,0,0,81,143,117,95,0.10071942446043165,1.0,0.12949640287769784,0.26618705035971224,0.5467625899280576,1.0,0.9928057553956835,1.0,1.0,1.0,85.0,5.0,0.0,150
1833,140,17,519,0,95,0,0,0,0,45,129,124,115,0.07857142857142857,0.9928571428571429,0.1357142857142857,0.19285714285714287,0.5142857142857142,0.8142857142857143,0.9928571428571429,0.9928571428571429,1.0,1.0,76.0,1.0,0.0,150
1834,141,52,545,0,76,0,0,0,0,82,137,123,99,0.1347517730496454,1.0,0.19858156028368795,0.24822695035460993,0.5886524822695035,0.9361702127659575,1.0,0.9929078014184397,1.0,1.0,88.0,11.0,0.0,150
1835,141,35,527,0,83,0,0,0,0,62,142,134,106,0.10638297872340426,0.9929078014184397,0.15602836879432624,0.22695035460992907,0.4326241134751773,0.8652482269503546,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,88.0,8.0,0.0,150
1836,140,46,522,0,52,0,0,0,0,65,121,101,76,0.11428571428571428,1.0,0.14285714285714285,0.16428571428571428,0.45714285714285713,0.8571428571428571,1.0,0.9928571428571429,1.0,1.0,87.0,9.0,0.0,150
1837,140,35,535,0,77,0,0,0,0,80,129,115,101,0.1357142857142857,1.0,0.24285714285714285,0.32142857142857145,0.5642857142857143,0.9571428571428572,0.9928571428571429,1.0,1.0,0.9928571428571429,87.0,6.0,0.0,150
1838,141,31,540,0,93,0,0,0,0,93,152,137,116,0.12056737588652482,1.0,0.14893617021276595,0.3049645390070922,0.5886524822695035,0.950354609929078,1.0,1.0,0.9929078014184397,0.9929078014184397,85.0,2.0,0.0,150
1839,139,59,537,0,50,0,0,0,0,85,129,107,81,0.09352517985611511,1.0,0.15827338129496402,0.23741007194244604,0.5755395683453237,0.9568345323741008,1.0,0.9928057553956835,1.0,1.0,89.0,14.0,0.0,150
1840,139,57,529,0,5,0,0,0,0,43,77,63,47,0.11510791366906475,0.9928057553956835,0.17985611510791366,0.2158273381294964,0.6187050359712231,0.8561151079136691,1.0,0.9928057553956835,1.0,1.0,86.0,13.0,0.0,150
1841,141,20,501,0,75,0,0,0,0,47,113,113,94,0.11347517730496454,1.0,0.1347517730496454,0.24822695035460993,0.5531914893617021,0.8865248226950354,1.0,0.9929078014184397,0.9929078014184397,1.0,80.0,5.0,0.0,150
1842,139,20,501,0,66,0,0,0,0,70,110,108,85,0.1079136690647482,1.0,0.2014388489208633,0.37410071942446044,0.60431654676259,0.8920863309352518,0.9928057553956835,1.0,0.9928057553956835,0.9928057553956835,87.0,0.0,0.0,150
1843,141,53,542,0,43,0,0,0,7,78,134,104,71,0.1347517730496454,0.9929078014184397,0.24822695035460993,0.3262411347517731,0.5957446808510638,0.9929078014184397,1.0,1.0,1.0,1.0,89.0,2.0,-1.0,150
1844,140,16,527,0,80,0,0,0,2,74,120,117,102,0.06428571428571428,1.0,0.15,0.2357142857142857,0.6571428571428571,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,1.0,85.0,2.0,0.0,150
1845,142,12,506,0,77,0,0,0,0,55,122,106,96,0.1267605633802817,1.0,0.18309859154929578,0.2323943661971831,0.5915492957746479,0.9436619718309859,1.0,0.9929577464788732,1.0,1.0,73.0,0.0,0.0,150
1846,140,47,537,0,46,0,0,0,0,62,112,88,68,0.08571428571428572,1.0,0.20714285714285716,0.3142857142857143,0.7214285714285714,0.9928571428571429,1.0,1.0,0.9928571428571429,1.0,88.0,7.0,0.0,150
1847,140,20,509,0,63,0,0,0,0,56,112,116,90,0.12142857142857143,1.0,0.12857142857142856,0.20714285714285716,0.55,0.8785714285714286,0.9928571428571429,0.9928571428571429,0.9928571428571429,1.0,89.0,3.0,0.0,150
1848,141,24,506,0,74,0,0,0,0,53,113,124,97,0.07801418439716312,1.0,0.15602836879432624,0.2198581560283688,0.425531914893617,0.8439716312056738,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,75.0,2.0,0.0,150
1849,140,34,519,0,55,0,0,0,0,63,110,108,84,0.1,1.0,0.15,0.2857142857142857,0.7,0.95,1.0,1.0,1.0,1.0,88.0,4.0,0.0,150
1850,140,16,519,0,69,0,0,0,0,56,118,108,96,0.07142857142857142,1.0,0.17857142857142858,0.24285714285714285,0.5285714285714286,0.8714285714285714,1.0,1.0,1.0,0.9928571428571429,81.0,3.0,0.0,150
1851,139,44,537,0,77,0,0,0,0,74,124,129,105,0.10071942446043165,1.0,0.11510791366906475,0.16546762589928057,0.460431654676259,0.9568345323741008,0.9928057553956835,1.0,1.0,0.9928057553956835,87.0,7.0,0.0,150
1852,141,24,536,0,98,0,0,0,0,74,145,127,120,0.07092198581560284,1.0,0.09219858156028368,0.2198581560283688,0.48936170212765956,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,89.0,5.0,0.0,150
1853,140,28,489,0,50,0,0,0,0,52,96,90,86,0.08571428571428572,0.9928571428571429,0.17857142857142858,0.15714285714285714,0.4142857142857143,0.8357142857142857,0.9928571428571429,1.0,0.9928571428571429,0.9928571428571429,83.0,3.0,0.0,150
1854,141,19,503,0,64,0,0,0,0,41,110,99,87,0.07801418439716312,1.0,0.15602836879432624,0.2198581560283688,0.425531914893617,0.8014184397163121,1.0,1.0,0.9929078014184397,1.0,85.0,0.0,-1.0,150
1855,140,71,558,0,61,0,0,0,11,80,142,116,86,0.05714285714285714,1.0,0.2357142857142857,0.39285714285714285,0.7571428571428571,1.0,0.9928571428571429,1.0,0.9928571428571429,1.0,89.0,12.0,0.0,150
1856,139,27,508,0,74,0,0,0,0,69,123,109,95,0.09352517985611511,1.0,0.17266187050359713,0.30935251798561153,0.5467625899280576,0.9784172661870504,0.9928057553956835,1.0,0.9928057553956835,1.0,65.0,1.0,0.0,150
1857,140,12,521,0,98,0,0,0,0,59,132,134,120,0.15,1.0,0.17857142857142858,0.2357142857142857,0.4785714285714286,0.9857142857142858,0.9928571428571429,0.9928571428571429,0.9928571428571429,1.0,74.0,5.0,0.0,150
1858,139,67,532,0,39,0,0,0,0,68,123,83,58,0.08633093525179857,1.0,0.1510791366906475,0.20863309352517986,0.6330935251798561,0.9280575539568345,0.9928057553956835,1.0,0.9928057553956835,1.0,87.0,12.0,0.0,150
1859,139,45,515,0,51,0,0,0,0,40,121,96,72,0.14388489208633093,1.0,0.17266187050359713,0.22302158273381295,0.49640287769784175,0.8129496402877698,0.9928057553956835,0.9928057553956835,1.0,0.9928057553956835,88.0,1.0,0.0,150
1860,139,28,541,0,93,0,0,0,0,62,130,134,115,0.1223021582733813,0.9928057553956835,0.2302158273381295,0.2446043165467626,0.5683453237410072,0.9784172661870504,0.9928057553956835,0.9928057553956835,0.9928057553956835,1.0,87.0,3.0,0.0,150
1861,141,61,566,0,76,0,0,0,0,91,137,110,98,0.14893617021276595,1.0,0.14184397163120568,0.28368794326241137,0.6595744680851063,0.9645390070921985,0.9929078014184397,1.0,1.0,1.0,85.0,11.0,0.0,150
1862,140,29,531,0,67,0,0,0,0,61,114,94,85,0.09285714285714286,1.0,0.2785714285714286,0.29285714285714287,0.6142857142857143,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,1.0,78.0,12.0,0.0,150
1863,139,43,525,0,92,0,0,0,1,85,129,137,119,0.10071942446043165,0.9928057553956835,0.22302158273381295,0.3381294964028777,0.6115107913669064,1.0,1.0,1.0,1.0,0.9928057553956835,77.0,2.0,0.0,150
1864,141,40,561,0,84,0,0,0,0,99,145,138,114,0.07092198581560284,1.0,0.15602836879432624,0.23404255319148937,0.6312056737588653,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,1.0,88.0,3.0,0.0,150
1865,142,10,517,0,100,0,0,0,0,41,115,124,122,0.09859154929577464,0.9929577464788732,0.11971830985915492,0.176056338028169,0.5070422535211268,0.9295774647887324,0.9929577464788732,0.9929577464788732,1.0,0.9929577464788732,85.0,0.0,0.0,150
1866,139,18,508,0,86,0,0,0,0,73,128,112,105,0.1079136690647482,1.0,0.26618705035971224,0.2302158273381295,0.5179856115107914,0.7841726618705036,0.9928057553956835,0.9928057553956835,1.0,1.0,70.0,0.0,0.0,150
1867,139,42,533,0,34,0,0,0,0,81,125,84,58,0.09352517985611511,1.0,0.2158273381294964,0.2302158273381295,0.6402877697841727,1.0,1.0,0.9928057553956835,0.9928057553956835,1.0,89.0,7.0,0.0,150
1868,139,23,546,0,113,0,0,0,0,86,152,146,142,0.09352517985611511,1.0,0.14388489208633093,0.2158273381294964,0.5467625899280576,1.0,1.0,1.0,0.9928057553956835,1.0,87.0,3.5,0.0,150
1869,140,11,545,0,114,0,0,0,0,78,155,144,134,0.07857142857142857,0.9928571428571429,0.17857142857142858,0.20714285714285716,0.5285714285714286,0.9428571428571428,0.9928571428571429,1.0,0.9928571428571429,1.0,84.0,2.0,0.0,150
1870,142,46,514,0,38,0,0,0,0,64,126,92,58,0.08450704225352113,1.0,0.18309859154929578,0.29577464788732394,0.5915492957746479,0.8802816901408451,0.9929577464788732,0.9929577464788732,0.9929577464788732,1.0,89.0,2.0,0.0,150
1871,140,37,534,0,88,0,0,0,0,73,146,148,119,0.08571428571428572,1.0,0.1357142857142857,0.22857142857142856,0.6071428571428571,0.8285714285714286,1.0,1.0,0.9928571428571429,0.9928571428571429,87.0,6.0,0.0,150
1872,139,36,508,0,53,0,0,0,0,54,111,80,71,0.10071942446043165,0.9928057553956835,0.1510791366906475,0.18705035971223022,0.49640287769784175,0.7841726618705036,1.0,0.9928057553956835,0.9928057553956835,1.0,80.0,0.0,-1.0,150
1873,139,39,509,0,42,0,0,0,0,46,105,96,63,0.11510791366906475,1.0,0.16546762589928057,0.22302158273381295,0.5539568345323741,0.9928057553956835,0.9928057553956835,1.0,1.0,1.0,86.0,13.0,0.0,150
1874,140,36,519,0,63,0,0,0,0,72,116,100,84,0.09285714285714286,1.0,0.12857142857142856,0.22857142857142856,0.6642857142857143,0.9214285714285714,0.9928571428571429,1.0,0.9928571428571429,1.0,87.0,4.0,0.0,150
1875,139,69,553,0,50,0,0,0,18,86,118,99,71,0.12949640287769784,0.9928057553956835,0.17266187050359713,0.26618705035971224,0.60431654676259,1.0,1.0,1.0,1.0,0.9928057553956835,87.0,13.0,0.0,150
1876,141,40,524,0,70,0,0,0,0,77,128,109,92,0.07092198581560284,1.0,0.1276595744680851,0.19858156028368795,0.5319148936170213,0.9219858156028369,1.0,1.0,1.0,1.0,88.0,3.0,0.0,150
1877,141,59,550,0,67,0,0,0,13,95,158,121,97,0.10638297872340426,0.9929078014184397,0.15602836879432624,0.2907801418439716,0.6170212765957447,1.0,0.9929078014184397,0.9929078014184397,1.0,1.0,86.0,11.5,0.0,150
1878,141,10,493,0,80,0,0,0,0,61,120,123,103,0.1276595744680851,1.0,0.16312056737588654,0.3049645390070922,0.5815602836879432,0.9716312056737588,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,88.0,1.0,0.0,150
1879,142,45,536,0,69,0,0,0,0,81,123,106,92,0.11971830985915492,0.9929577464788732,0.1267605633802817,0.24647887323943662,0.4859154929577465,0.8380281690140845,1.0,1.0,0.9929577464788732,0.9929577464788732,89.0,3.0,0.0,150
1880,141,31,531,0,96,0,0,0,0,82,152,148,117,0.03546099290780142,0.9929078014184397,0.1347517730496454,0.23404255319148937,0.574468085106383,0.9361702127659575,0.9929078014184397,1.0,1.0,0.9929078014184397,87.0,9.0,0.0,150
1881,141,34,550,0,109,0,0,0,0,94,154,139,132,0.09929078014184398,1.0,0.1773049645390071,0.24113475177304963,0.524822695035461,1.0,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,89.0,5.0,0.0,150
1882,140,39,542,0,94,0,0,0,6,94,159,147,118,0.08571428571428572,1.0,0.15714285714285714,0.2642857142857143,0.55,0.9928571428571429,0.9928571428571429,0.9928571428571429,1.0,1.0,84.0,5.0,0.0,150
1883,140,13,508,0,70,0,0,0,6,51,105,109,97,0.10714285714285714,1.0,0.12857142857142856,0.20714285714285716,0.6214285714285714,1.0,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,87.0,0.0,0.0,150
1884,139,28,518,0,48,0,0,0,0,52,105,82,73,0.12949640287769784,1.0,0.19424460431654678,0.2805755395683453,0.5971223021582733,0.8561151079136691,0.9928057553956835,0.9928057553956835,0.9928057553956835,1.0,81.0,0.0,0.0,150
1885,139,55,532,0,64,0,0,0,0,78,142,116,88,0.11510791366906475,1.0,0.18705035971223022,0.2302158273381295,0.6906474820143885,0.9280575539568345,1.0,0.9928057553956835,0.9928057553956835,1.0,88.0,0.0,0.0,150
1886,141,21,513,0,79,0,0,0,0,80,132,116,97,0.09219858156028368,0.9929078014184397,0.15602836879432624,0.2198581560283688,0.524822695035461,0.9361702127659575,0.9929078014184397,1.0,0.9929078014184397,1.0,85.0,6.0,0.0,150
1887,140,42,531,0,83,0,0,0,0,77,138,126,107,0.10714285714285714,1.0,0.17142857142857143,0.2,0.5857142857142857,0.9428571428571428,1.0,0.9928571428571429,0.9928571428571429,1.0,89.0,6.0,0.0,150
1888,140,28,556,0,110,0,0,0,9,92,156,152,134,0.07142857142857142,1.0,0.12142857142857143,0.2571428571428571,0.6785714285714286,1.0,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,85.0,6.0,0.0,150
1889,141,27,549,0,79,0,0,0,0,86,129,116,100,0.09929078014184398,1.0,0.14184397163120568,0.16312056737588654,0.5177304964539007,1.0141843971631206,1.0,0.9929078014184397,1.0,0.9929078014184397,82.0,9.0,0.0,150
1890,139,25,501,0,68,0,0,0,0,68,127,99,89,0.10071942446043165,0.9928057553956835,0.15827338129496402,0.2014388489208633,0.539568345323741,0.8920863309352518,0.9928057553956835,1.0,1.0,0.9928057553956835,75.0,1.0,0.0,150
1891,141,44,513,0,51,0,0,0,0,83,130,106,80,0.03546099290780142,1.0,0.1276595744680851,0.2127659574468085,0.5460992907801419,0.9432624113475178,1.0,1.0,1.0,1.0,82.0,4.0,0.0,150
1892,141,37,520,0,75,0,0,0,0,71,123,123,96,0.09929078014184398,1.0,0.15602836879432624,0.2127659574468085,0.5815602836879432,0.851063829787234,1.0,1.0,0.9929078014184397,1.0,78.0,2.0,0.0,150
1893,141,38,504,0,66,0,0,0,0,72,115,98,89,0.09219858156028368,1.0,0.12056737588652482,0.19858156028368795,0.5957446808510638,0.8865248226950354,0.9929078014184397,1.0,0.9929078014184397,0.9929078014184397,77.0,9.0,0.0,150
1894,141,75,528,0,24,0,0,0,0,73,119,78,48,0.06382978723404255,1.0,0.15602836879432624,0.2907801418439716,0.624113475177305,0.9361702127659575,1.0,1.0,0.9929078014184397,1.0,88.0,12.5,0.0,150
1895,140,63,522,0,29,0,0,0,0,69,114,82,46,0.1357142857142857,1.0,0.16428571428571428,0.25,0.5928571428571429,0.9428571428571428,0.9928571428571429,1.0,0.9928571428571429,1.0,82.0,3.5,0.0,150
1896,140,74,526,0,40,0,0,0,0,74,116,78,68,0.15714285714285714,1.0,0.19285714285714287,0.2857142857142857,0.6571428571428571,1.0,1.0,0.9928571428571429,1.0,1.0,86.0,7.0,0.0,150
1897,140,17,526,0,110,0,0,0,0,67,142,150,140,0.10714285714285714,1.0,0.16428571428571428,0.22142857142857142,0.5571428571428572,0.9214285714285714,0.9928571428571429,1.0,0.9928571428571429,0.9928571428571429,79.0,2.0,-1.0,150
1898,140,42,526,0,49,0,0,0,0,50,119,77,72,0.12142857142857143,1.0,0.17857142857142858,0.24285714285714285,0.5928571428571429,1.0071428571428571,0.9928571428571429,0.9928571428571429,1.0,1.0,89.0,9.5,0.0,150
1899,141,46,562,0,67,0,0,0,0,68,141,112,93,0.10638297872340426,1.0,0.19858156028368795,0.2198581560283688,0.5815602836879432,0.9361702127659575,0.9929078014184397,1.0,0.9929078014184397,0.9929078014184397,79.0,9.0,0.0,150
1900,140,34,525,0,73,0,0,0,6,75,129,118,100,0.1,1.0,0.14285714285714285,0.2857142857142857,0.6571428571428571,1.0,0.9928571428571429,0.9928571428571429,1.0,1.0,88.0,3.0,0.0,150
1901,139,59,565,0,54,0,0,0,0,74,141,102,90,0.1366906474820144,1.0,0.19424460431654678,0.302158273381295,0.6402877697841727,1.0,1.0,1.0,1.0,1.0,87.0,13.0,0.0,150
1902,139,68,510,0,12,0,0,0,0,55,91,68,36,0.1366906474820144,0.9928057553956835,0.14388489208633093,0.19424460431654678,0.5611510791366906,0.920863309352518,1.0,1.0,1.0,1.0,87.0,7.0,0.0,150
1903,139,32,539,0,84,0,0,0,0,76,123,120,113,0.1366906474820144,1.0,0.2014388489208633,0.2158273381294964,0.6115107913669064,0.9136690647482014,0.9928057553956835,1.0,0.9928057553956835,0.9928057553956835,87.0,6.0,0.0,150
1904,141,59,551,0,87,0,0,0,0,70,120,143,115,0.0851063829787234,1.0,0.1276595744680851,0.2695035460992908,0.6028368794326241,0.9219858156028369,1.0,0.9929078014184397,1.0,0.9929078014184397,88.0,11.0,0.0,150
1905,139,73,559,0,39,0,0,0,12,108,118,89,70,0.16546762589928057,1.0,0.23741007194244604,0.31654676258992803,0.6330935251798561,1.0,1.0,0.9928057553956835,0.9928057553956835,0.9928057553956835,84.0,12.0,0.0,150
1906,140,13,555,0,115,0,0,0,6,84,154,150,139,0.07857142857142857,1.0,0.22142857142857142,0.17142857142857143,0.6071428571428571,0.9928571428571429,1.0,0.9928571428571429,1.0,1.0,75.0,4.0,0.0,150
1907,141,30,533,0,74,0,0,0,3,53,128,103,101,0.09929078014184398,1.0,0.16312056737588654,0.2624113475177305,0.5957446808510638,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,86.0,2.0,0.0,150
1908,141,28,487,0,59,0,0,0,0,34,109,98,78,0.1347517730496454,0.9929078014184397,0.15602836879432624,0.1773049645390071,0.5035460992907801,0.75177304964539,1.0,0.9929078014184397,0.9929078014184397,1.0,86.0,0.0,0.0,150
1909,140,38,565,0,104,0,0,0,5,92,145,141,127,0.15,1.0,0.15714285714285714,0.2357142857142857,0.6642857142857143,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,86.0,7.0,0.0,150
1910,139,45,528,0,66,0,0,0,1,80,136,104,88,0.16546762589928057,0.9928057553956835,0.2158273381294964,0.2158273381294964,0.5755395683453237,0.9928057553956835,0.9928057553956835,1.0,1.0,0.9928057553956835,88.0,4.0,0.0,150
1911,139,21,516,0,66,0,0,0,0,52,122,101,94,0.12949640287769784,1.0,0.2158273381294964,0.2589928057553957,0.4676258992805755,0.8201438848920863,0.9928057553956835,0.9928057553956835,1.0,0.9928057553956835,84.0,8.0,0.0,150
1912,140,60,533,0,47,0,0,0,7,88,127,98,78,0.09285714285714286,1.0,0.12857142857142856,0.2,0.6071428571428571,1.0,0.9928571428571429,0.9928571428571429,1.0,1.0,89.0,8.0,0.0,150
1913,140,66,574,0,88,0,0,0,0,61,156,144,118,0.09285714285714286,1.0,0.2,0.2785714285714286,0.5571428571428572,0.8214285714285714,1.0,1.0,0.9928571428571429,1.0,87.0,6.0,0.0,150
1914,140,30,561,0,117,0,0,0,9,100,174,157,136,0.07857142857142857,0.9928571428571429,0.15714285714285714,0.25,0.7,1.0,1.0,1.0,0.9928571428571429,1.0,88.0,4.0,0.0,150
1915,140,50,539,0,47,0,0,0,0,63,114,99,81,0.12142857142857143,1.0,0.21428571428571427,0.24285714285714285,0.5214285714285715,0.8857142857142857,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,87.0,14.0,0.0,150
1916,139,74,516,0,14,0,0,0,0,55,100,71,40,0.08633093525179857,1.0,0.15827338129496402,0.2446043165467626,0.5467625899280576,0.8920863309352518,0.9928057553956835,0.9928057553956835,1.0,1.0,80.0,8.0,0.0,150
1917,141,47,527,0,44,0,0,0,0,78,119,79,71,0.09219858156028368,0.9929078014184397,0.19858156028368795,0.22695035460992907,0.5460992907801419,0.9929078014184397,0.9929078014184397,1.0,1.0,0.9929078014184397,86.0,7.0,0.0,150
1918,139,39,508,0,55,0,0,0,0,63,104,91,77,0.10071942446043165,0.9928057553956835,0.15827338129496402,0.22302158273381295,0.5179856115107914,0.9280575539568345,0.9928057553956835,1.0,0.9928057553956835,0.9928057553956835,88.0,9.0,0.0,150
1919,141,13,525,0,81,0,0,0,0,57,112,112,104,0.09219858156028368,1.0,0.16312056737588654,0.23404255319148937,0.49645390070921985,0.9148936170212766,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,86.0,3.0,0.0,150
1920,139,96,551,0,0,0,0,0,0,51,95,45,4,0.1223021582733813,0.8848920863309353,0.18705035971223022,0.2805755395683453,0.697841726618705,0.9928057553956835,1.0,1.0,1.0,0.9928057553956835,88.0,19.0,0.0,150
1921,142,45,516,0,65,0,0,0,0,74,121,96,86,0.08450704225352113,0.9929577464788732,0.1267605633802817,0.19718309859154928,0.5845070422535211,0.9647887323943662,0.9929577464788732,0.9929577464788732,0.9929577464788732,1.0,89.0,7.0,0.0,150
1922,141,63,533,0,61,0,0,0,2,67,100,102,83,0.07801418439716312,1.0,0.1347517730496454,0.19148936170212766,0.6382978723404256,0.9929078014184397,1.0,1.0,0.9929078014184397,1.0,87.0,14.0,0.0,150
1923,139,58,554,0,62,0,0,0,0,76,135,120,88,0.18705035971223022,0.9928057553956835,0.19424460431654678,0.2446043165467626,0.697841726618705,0.9424460431654677,1.0,1.0,1.0,0.9928057553956835,87.0,10.5,0.0,150
1924,140,57,516,0,34,0,0,0,0,67,92,67,51,0.12142857142857143,0.9928571428571429,0.21428571428571427,0.2642857142857143,0.6214285714285714,0.9785714285714285,1.0,1.0,0.9928571428571429,0.9928571428571429,89.0,11.0,0.0,150
1925,141,47,556,0,67,0,0,0,0,87,135,125,93,0.10638297872340426,1.0,0.24113475177304963,0.2695035460992908,0.6666666666666666,0.9432624113475178,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,87.0,11.0,0.0,150
1926,140,52,528,0,61,0,0,0,0,78,137,106,83,0.05714285714285714,1.0,0.15714285714285714,0.22142857142857142,0.6285714285714286,0.95,0.9928571428571429,1.0,0.9928571428571429,1.0,89.0,6.0,0.0,150
1927,139,23,520,0,62,0,0,0,0,59,107,107,87,0.14388489208633093,1.0,0.16546762589928057,0.2014388489208633,0.5539568345323741,0.9856115107913669,1.0,0.9928057553956835,0.9928057553956835,1.0,89.0,7.0,0.0,150
1928,141,35,532,0,54,0,0,0,0,79,127,89,76,0.07092198581560284,1.0,0.14184397163120568,0.2695035460992908,0.6028368794326241,0.9787234042553191,0.9929078014184397,1.0,0.9929078014184397,0.9929078014184397,71.0,5.0,0.0,150
1929,140,68,552,0,38,0,0,0,0,69,126,113,67,0.12142857142857143,1.0,0.2,0.2,0.5857142857142857,0.9857142857142858,1.0,1.0,0.9928571428571429,1.0,86.0,5.0,0.0,150
1930,141,41,514,0,59,0,0,0,3,58,108,101,83,0.1276595744680851,0.9929078014184397,0.23404255319148937,0.28368794326241137,0.5886524822695035,1.0,1.0,1.0,0.9929078014184397,1.0,89.0,0.0,0.0,150
1931,140,22,490,0,64,0,0,0,0,56,119,102,87,0.09285714285714286,0.9928571428571429,0.15,0.15714285714285714,0.4642857142857143,0.7571428571428571,0.9928571428571429,0.9928571428571429,0.9928571428571429,1.0,87.0,0.0,0.0,150
1932,140,36,536,0,75,0,0,0,0,75,127,103,95,0.1,0.9928571428571429,0.11428571428571428,0.25,0.5785714285714286,1.0,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,89.0,9.5,0.0,150
1933,139,25,520,0,70,0,0,0,0,54,106,111,100,0.11510791366906475,1.0,0.17266187050359713,0.23741007194244604,0.5539568345323741,0.8273381294964028,0.9928057553956835,0.9928057553956835,0.9928057553956835,0.9928057553956835,85.0,3.0,0.0,150
1934,142,47,544,0,73,0,0,0,3,83,145,115,97,0.1267605633802817,1.0,0.15492957746478872,0.19014084507042253,0.5774647887323944,1.0,0.9929577464788732,1.0,0.9929577464788732,0.9929577464788732,87.0,11.0,0.0,150
1935,139,38,540,0,76,0,0,0,6,78,145,117,97,0.1079136690647482,1.0,0.17266187050359713,0.19424460431654678,0.5251798561151079,0.9928057553956835,1.0,0.9928057553956835,1.0,1.0,89.0,6.0,0.0,150
1936,140,62,570,0,116,0,0,0,10,99,140,150,142,0.12857142857142856,1.0,0.16428571428571428,0.25,0.7,0.9928571428571429,1.0,1.0,1.0,1.0,88.0,10.0,0.0,150
1937,140,50,524,0,53,0,0,0,0,75,129,84,79,0.11428571428571428,1.0,0.20714285714285716,0.2571428571428571,0.5285714285714286,0.8214285714285714,0.9928571428571429,0.9928571428571429,1.0,1.0,88.0,9.0,0.0,150
1938,140,37,504,0,47,0,0,0,0,56,97,88,70,0.12857142857142856,0.9928571428571429,0.19285714285714287,0.22857142857142856,0.5642857142857143,0.7714285714285715,0.9928571428571429,0.9928571428571429,1.0,0.9928571428571429,89.0,0.0,0.0,150
1939,139,48,530,0,75,0,0,0,0,64,128,116,105,0.10071942446043165,1.0,0.05755395683453238,0.16546762589928057,0.43884892086330934,0.9568345323741008,0.9928057553956835,0.9928057553956835,0.9928057553956835,0.9928057553956835,84.0,13.0,0.0,150
1940,141,40,530,0,78,0,0,0,5,75,130,123,105,0.09929078014184398,1.0,0.1702127659574468,0.22695035460992907,0.6808510638297872,0.9929078014184397,0.9929078014184397,1.0,0.9929078014184397,1.0,89.0,6.0,0.0,150
1941,141,74,571,0,63,0,0,0,13,86,149,125,90,0.1276595744680851,0.9929078014184397,0.1702127659574468,0.28368794326241137,0.6453900709219859,1.0,0.9929078014184397,1.0,0.9929078014184397,1.0,81.0,9.0,0.0,150
1942,141,46,506,0,44,0,0,0,0,58,110,92,64,0.11347517730496454,1.0,0.1702127659574468,0.19858156028368795,0.5957446808510638,0.9716312056737588,0.9929078014184397,1.0,1.0,0.9929078014184397,80.0,3.0,0.0,150
1943,140,21,512,0,73,0,0,0,0,49,111,102,97,0.12857142857142856,0.9928571428571429,0.2,0.20714285714285716,0.4928571428571429,0.8428571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9928571428571429,83.0,5.0,0.0,150
1944,139,59,493,0,10,0,0,0,0,32,84,63,42,0.09352517985611511,1.0,0.1223021582733813,0.20863309352517986,0.48201438848920863,0.7194244604316546,1.0,1.0,0.9928057553956835,0.9928057553956835,89.0,0.0,0.0,150
1945,141,22,535,0,92,0,0,0,0,61,125,124,110,0.03546099290780142,0.9929078014184397,0.2198581560283688,0.18439716312056736,0.5390070921985816,0.8723404255319149,0.9929078014184397,0.9929078014184397,0.9929078014184397,1.0,88.0,3.0,0.0,150
1946,141,40,507,0,41,0,0,0,0,66,98,91,62,0.09219858156028368,1.0,0.1276595744680851,0.1702127659574468,0.6737588652482269,1.0,0.9929078014184397,1.0,1.0,0.9929078014184397,86.0,8.0,0.0,150
1947,140,15,510,0,98,0,0,0,0,72,138,123,122,0.1,1.0,0.15,0.17857142857142858,0.5071428571428571,0.9285714285714286,0.9928571428571429,1.0,1.0,0.9928571428571429,84.0,5.0,0.0,150
